eid,globTime
12464,1118.28
12464,1118.28
12464,1118.28
12464,1118.28
12464,1118.29
12464,1118.29
12464,1118.29
12464,1118.29
12464,1118.29
12469,1553
12469,1553
12469,1553
12469,1553
12469,1553
12469,1553
12474,2975.35
12474,2975.35
12474,2975.35
12474,2975.35
12474,2975.35
12474,2975.35
12474,2975.35
12477,516.224
12477,516.224
12477,516.224
12477,516.224
12477,516.224
12477,516.224
12478,40.4464
12478,40.4466
12478,40.4466
12478,40.4467
12478,40.4468
12478,40.4468
12480,1594.22
12480,1594.22
12480,1594.22
12480,1594.22
12480,1594.22
12480,1594.22
12480,1594.22
12484,3023.58
12484,3023.58
12484,3023.58
12484,3023.58
12484,3023.58
12484,3023.58
12486,3531.21
12486,3531.21
12486,3531.21
12486,3531.21
12486,3531.21
12486,3531.21
12486,3531.21
12486,3531.21
12486,3531.21
12486,3531.21
12486,3531.21
12486,3531.21
12486,3531.21
12486,3531.21
12486,3531.21
12486,3531.21
12486,3531.21
12486,3531.21
12486,3531.21
12486,3531.21
12486,3531.21
12486,3531.21
12486,3531.21
12486,3531.21
12486,3531.21
12486,3531.21
12492,6760.18
12492,6760.18
12492,6760.18
12492,6760.18
12495,959.753
12495,959.753
12495,959.754
12495,959.754
12497,6745.33
12497,6745.33
12497,6745.33
12497,6745.33
12497,6745.33
12500,1555.56
12500,1555.56
12500,1555.56
12500,1555.56
12500,1555.56
12500,1555.56
12500,1555.56
12508,3674.74
12508,3674.74
12508,3674.74
12508,3674.74
12508,3674.74
12508,3674.74
12508,3674.74
12509,467.157
12509,467.157
12509,467.157
12509,467.157
12509,467.157
12509,467.157
12509,467.157
12509,467.157
12509,467.157
12511,1578.59
12511,1578.59
12511,1578.59
12511,1578.59
12511,1578.59
12511,1578.59
12511,1578.6
12511,1578.6
12513,2374.05
12513,2374.05
12513,2374.05
12513,2374.05
12513,2374.05
12513,2374.05
12513,2374.05
12513,2374.05
12513,2374.05
12513,2374.05
12513,2374.05
12513,2374.05
12513,2374.05
12513,2374.05
12513,2374.05
12513,2374.05
12513,2374.05
12513,2374.05
12513,2374.05
12513,2374.05
12513,2374.05
12518,105.404
12518,105.405
12518,105.405
12518,105.405
12518,105.405
12518,105.405
12518,105.405
12518,105.405
12519,6824.6
12519,6824.6
12519,6824.6
12519,6824.6
12519,6824.61
12520,7346.95
12520,7346.95
12520,7346.95
12520,7346.95
12520,7346.95
12520,7346.95
12522,3740.84
12522,3740.84
12522,3740.84
12522,3740.84
12526,853.263
12526,853.263
12526,853.263
12526,853.263
12526,853.263
12526,853.263
12526,853.263
12526,853.263
12526,853.263
12528,113.653
12528,113.653
12528,113.653
12528,113.653
12528,113.653
12528,113.654
12528,113.654
12528,113.655
12528,113.655
12528,113.655
12528,113.655
12528,113.655
12528,113.655
12528,113.655
12528,113.655
12529,2058.5
12529,2058.5
12529,2058.5
12529,2058.5
12529,2058.5
12529,2058.5
12531,760.282
12531,760.282
12531,760.282
12531,760.282
12532,364.342
12532,364.342
12532,364.342
12532,364.342
12532,364.342
12533,1902.81
12533,1902.81
12533,1902.81
12533,1902.81
12535,225.738
12535,225.738
12535,225.738
12535,225.738
12535,225.738
12535,225.738
12540,1045.98
12540,1045.98
12540,1045.98
12540,1045.98
12540,1045.98
12540,1045.98
12541,3263.98
12541,3263.98
12541,3263.98
12541,3263.98
12541,3263.98
12541,3263.98
12541,3263.98
12541,3263.98
12541,3263.98
12542,8116.49
12542,8116.49
12542,8116.49
12542,8116.49
12542,8116.49
12543,4493.89
12543,4493.89
12543,4493.89
12543,4493.89
12543,4493.89
12543,4493.89
12543,4493.89
12543,4493.89
12543,4493.89
12543,4493.89
12550,708.303
12550,708.303
12550,708.303
12550,708.303
12550,708.303
12550,708.303
12550,708.303
12550,708.303
12550,708.303
12550,708.303
12552,5613.79
12552,5613.79
12552,5613.79
12552,5613.79
12552,5613.79
12552,5613.79
12552,5613.79
12554,2972.55
12554,2972.55
12554,2972.55
12554,2972.55
12554,2972.55
12554,2972.55
12554,2972.55
12554,2972.55
12554,2972.55
12555,556.872
12555,556.872
12555,556.872
12555,556.872
12555,556.873
12558,3411.21
12558,3411.21
12558,3411.21
12558,3411.21
12558,3411.21
12558,3411.21
12561,644.928
12561,644.928
12561,644.928
12561,644.928
12561,644.928
12561,644.928
12561,644.928
12561,644.928
12561,644.928
12562,2659.65
12562,2659.65
12562,2659.65
12562,2659.65
12562,2659.65
12562,2659.65
12562,2659.65
12565,4928.59
12565,4928.59
12565,4928.59
12565,4928.59
12565,4928.59
12566,895.091
12566,895.091
12566,895.091
12566,895.091
12566,895.092
12566,895.092
12566,895.092
12566,895.092
12566,895.092
12566,895.093
12566,895.093
12566,895.093
12566,895.093
12566,895.093
12566,895.093
12566,895.093
12566,895.093
12566,895.094
12566,895.094
12566,895.094
12566,895.094
12566,895.094
12566,895.094
12566,895.094
12566,895.094
12566,895.094
12567,1058.1
12567,1058.1
12567,1058.1
12567,1058.1
12567,1058.1
12567,1058.1
12567,1058.1
12568,1728.5
12568,1728.5
12568,1728.5
12568,1728.5
12568,1728.5
12568,1728.5
12568,1728.5
12568,1728.5
12568,1728.5
12568,1728.5
12572,69.3872
12572,69.3872
12572,69.3873
12572,69.3874
12572,69.3877
12572,69.3878
12572,69.3878
12572,69.3879
12578,259.435
12578,259.435
12578,259.435
12578,259.435
12578,259.435
12578,259.435
12578,259.435
12584,544.993
12584,544.994
12584,544.994
12584,544.994
12584,544.994
12584,544.994
12584,544.994
12584,544.994
12584,544.995
12584,544.995
12584,544.995
12584,544.995
12584,544.995
12584,544.995
12584,544.995
12584,544.995
12584,544.995
12584,544.995
12584,544.995
12584,544.996
12584,544.996
12584,544.996
12584,544.996
12584,544.996
12584,544.997
12584,544.997
12584,544.997
12584,544.997
12584,544.997
12584,544.997
12585,4938.64
12585,4938.64
12585,4938.64
12585,4938.64
12585,4938.64
12585,4938.64
12589,2755.98
12589,2755.98
12589,2755.98
12589,2755.98
12589,2755.98
12589,2755.98
12589,2755.98
12590,2831.27
12590,2831.27
12590,2831.27
12590,2831.27
12590,2831.27
12590,2831.27
12590,2831.27
12595,290.44
12595,290.44
12595,290.44
12595,290.44
12595,290.441
12595,290.441
12597,4080.16
12597,4080.16
12597,4080.16
12597,4080.16
12597,4080.16
12597,4080.16
12597,4080.16
12597,4080.16
12597,4080.16
12597,4080.16
12597,4080.16
12597,4080.16
12598,872.113
12598,872.113
12598,872.113
12598,872.113
12603,697.782
12603,697.782
12603,697.782
12603,697.782
12603,697.782
12603,697.782
12603,697.782
12603,697.782
12608,2701.59
12608,2701.59
12608,2701.59
12608,2701.59
12608,2701.59
12608,2701.59
12608,2701.59
12608,2701.59
12610,113.691
12610,113.691
12610,113.692
12610,113.692
12611,3106.29
12611,3106.29
12611,3106.29
12611,3106.29
12611,3106.29
12611,3106.29
12611,3106.29
12612,354.961
12612,354.961
12612,354.961
12612,354.961
12612,354.961
12612,354.961
12612,354.962
12612,354.962
12612,354.962
12612,354.962
12612,354.962
12612,354.962
12612,354.962
12612,354.962
12612,354.962
12612,354.962
12612,354.963
12612,354.963
12612,354.963
12612,354.963
12612,354.963
12612,354.963
12612,354.963
12617,459.911
12617,459.911
12617,459.911
12617,459.911
12617,459.911
12617,459.912
12617,459.912
12618,1051.72
12618,1051.72
12618,1051.72
12618,1051.72
12618,1051.72
12618,1051.72
12623,3886.11
12623,3886.11
12623,3886.11
12623,3886.11
12623,3886.11
12623,3886.11
12626,458.101
12626,458.102
12626,458.102
12626,458.102
12627,4715.31
12627,4715.32
12627,4715.32
12627,4715.32
12627,4715.32
12627,4715.32
12627,4715.32
12627,4715.32
12629,338.019
12629,338.019
12629,338.019
12629,338.019
12629,338.02
12629,338.02
12629,338.02
12629,338.02
12631,1162.83
12631,1162.83
12631,1162.83
12631,1162.83
12631,1162.83
12631,1162.83
12631,1162.83
12635,3661.21
12635,3661.21
12635,3661.21
12635,3661.21
12635,3661.21
12636,2231.93
12636,2231.93
12636,2231.93
12636,2231.93
12636,2231.93
12636,2231.93
12636,2231.93
12636,2231.93
12636,2231.93
12636,2231.93
12637,69.4401
12637,69.4402
12637,69.4403
12637,69.4411
12637,69.4415
12637,69.4416
12637,69.4416
12637,69.4419
12652,4324.15
12652,4324.15
12652,4324.16
12652,4324.16
12652,4324.16
12652,4324.16
12657,3123.57
12657,3123.57
12657,3123.57
12657,3123.57
12657,3123.57
12657,3123.57
12657,3123.57
12657,3123.57
12657,3123.57
12658,420.515
12658,420.515
12658,420.515
12658,420.515
12658,420.515
12658,420.515
12659,2213.41
12659,2213.41
12659,2213.41
12659,2213.41
12667,1270.87
12667,1270.87
12667,1270.87
12667,1270.87
12667,1270.87
12667,1270.87
12667,1270.87
12670,2396.02
12670,2396.02
12670,2396.02
12670,2396.02
12670,2396.02
12670,2396.02
12671,1800.9
12671,1800.9
12671,1800.9
12671,1800.9
12671,1800.9
12671,1800.9
12671,1800.9
12671,1800.9
12673,4556.04
12673,4556.04
12673,4556.04
12673,4556.04
12673,4556.04
12673,4556.04
12673,4556.04
12673,4556.04
12673,4556.04
12674,2928.52
12674,2928.52
12674,2928.52
12674,2928.52
12674,2928.52
12674,2928.52
12674,2928.52
12674,2928.52
12674,2928.52
12676,2496.45
12676,2496.45
12676,2496.45
12676,2496.45
12676,2496.45
12677,5385.99
12677,5385.99
12677,5385.99
12677,5385.99
12677,5385.99
12678,91.4404
12678,91.4405
12678,91.4406
12678,91.4407
12678,91.4408
12691,694.824
12691,694.824
12691,694.824
12691,694.824
12691,694.824
12691,694.824
12691,694.824
12691,694.824
12694,2571.4
12694,2571.4
12694,2571.4
12694,2571.4
12694,2571.4
12694,2571.4
12694,2571.4
12694,2571.4
12697,11382.6
12697,11382.6
12697,11382.6
12697,11382.6
12697,11382.6
12697,11382.6
12697,11382.6
12697,11382.6
12700,766.749
12700,766.749
12700,766.75
12700,766.75
12700,766.75
12702,618.328
12702,618.328
12702,618.328
12702,618.328
12702,618.328
12702,618.328
12702,618.328
12703,2644.9
12703,2644.9
12703,2644.9
12703,2644.9
12703,2644.9
12703,2644.9
12707,1648.21
12707,1648.21
12707,1648.21
12707,1648.21
12707,1648.21
12707,1648.21
12707,1648.22
12707,1648.22
12707,1648.22
12707,1648.22
12707,1648.22
12707,1648.22
12707,1648.22
12707,1648.22
12707,1648.22
12707,1648.22
12707,1648.22
12707,1648.22
12707,1648.22
12707,1648.22
12707,1648.22
12707,1648.22
12707,1648.22
12707,1648.22
12707,1648.22
12707,1648.22
12707,1648.22
12707,1648.22
12707,1648.22
12707,1648.22
12707,1648.22
12707,1648.22
12707,1648.22
12707,1648.22
12707,1648.22
12707,1648.22
12707,1648.22
12707,1648.22
12707,1648.22
12707,1648.22
12707,1648.22
12707,1648.22
12707,1648.22
12707,1648.22
12707,1648.22
12707,1648.22
12711,794.632
12711,794.632
12711,794.632
12711,794.632
12711,794.632
12711,794.632
12711,794.632
12712,4059.74
12712,4059.74
12712,4059.74
12712,4059.74
12712,4059.74
12712,4059.74
12712,4059.74
12712,4059.74
12712,4059.74
12713,140.311
12713,140.311
12713,140.311
12713,140.311
12713,140.311
12713,140.311
12714,388.856
12714,388.856
12714,388.856
12714,388.856
12714,388.856
12714,388.856
12715,729.218
12715,729.218
12715,729.218
12715,729.218
12715,729.218
12715,729.218
12719,1969.64
12719,1969.64
12719,1969.64
12719,1969.64
12719,1969.64
12719,1969.64
12719,1969.64
12719,1969.64
12719,1969.64
12719,1969.64
12719,1969.64
12723,1138.37
12723,1138.37
12723,1138.37
12723,1138.37
12723,1138.37
12723,1138.37
12726,725.475
12726,725.475
12726,725.475
12726,725.475
12726,725.475
12726,725.475
12727,2912.01
12727,2912.01
12727,2912.01
12727,2912.01
12727,2912.01
12727,2912.01
12728,4143.79
12728,4143.79
12728,4143.79
12728,4143.79
12728,4143.79
12728,4143.79
12730,2033.19
12730,2033.19
12730,2033.19
12730,2033.19
12730,2033.19
12730,2033.19
12730,2033.19
12732,3627.18
12732,3627.18
12732,3627.18
12732,3627.18
12732,3627.18
12732,3627.18
12732,3627.18
12733,142.084
12733,142.084
12733,142.084
12733,142.084
12733,142.084
12735,2380.77
12735,2380.77
12735,2380.77
12735,2380.77
12735,2380.77
12735,2380.77
12735,2380.77
12735,2380.77
12735,2380.77
12735,2380.77
12735,2380.77
12735,2380.77
12735,2380.77
12735,2380.77
12735,2380.77
12735,2380.77
12735,2380.77
12735,2380.77
12738,1900
12738,1900
12738,1900
12738,1900
12738,1900
12738,1900
12738,1900
12739,5394.47
12739,5394.47
12739,5394.48
12739,5394.48
12739,5394.48
12739,5394.48
12739,5394.48
12749,460.092
12749,460.092
12749,460.092
12749,460.092
12749,460.093
12749,460.093
12749,460.093
12749,460.093
12749,460.093
12749,460.093
12749,460.093
12753,2466.69
12753,2466.69
12753,2466.69
12753,2466.69
12753,2466.69
12753,2466.69
12753,2466.69
12755,2604.91
12755,2604.91
12755,2604.91
12755,2604.91
12755,2604.91
12755,2604.91
12755,2604.91
12755,2604.91
12755,2604.91
12758,339.832
12758,339.832
12758,339.832
12758,339.832
12758,339.832
12758,339.832
12758,339.832
12759,4335.83
12759,4335.83
12759,4335.83
12759,4335.83
12759,4335.83
12759,4335.83
12763,3308.19
12763,3308.19
12763,3308.19
12763,3308.19
12763,3308.19
12763,3308.19
12763,3308.19
12763,3308.19
12763,3308.19
12765,7687.46
12765,7687.46
12765,7687.46
12765,7687.46
12765,7687.46
12765,7687.46
12765,7687.46
12766,403.897
12766,403.898
12766,403.898
12766,403.898
12766,403.898
12766,403.898
12766,403.898
12766,403.898
12766,403.899
12766,403.899
12766,403.899
12766,403.899
12766,403.899
12768,6823.14
12768,6823.14
12768,6823.14
12768,6823.15
12768,6823.15
12768,6823.15
12768,6823.15
12768,6823.15
12768,6823.15
12770,3547.77
12770,3547.77
12770,3547.77
12770,3547.77
12770,3547.77
12770,3547.77
12770,3547.77
12776,1867.04
12776,1867.04
12776,1867.04
12776,1867.04
12776,1867.04
12780,616
12780,616
12780,616
12780,616
12780,616
12780,616.001
12780,616.001
12780,616.001
12780,616.001
12781,2488.71
12781,2488.71
12781,2488.71
12781,2488.71
12781,2488.71
12781,2488.71
12784,3002.07
12784,3002.07
12784,3002.07
12784,3002.07
12784,3002.07
12784,3002.07
12785,637.307
12785,637.307
12785,637.307
12785,637.307
12785,637.307
12786,1887.89
12786,1887.89
12786,1887.89
12786,1887.89
12786,1887.89
12786,1887.89
12788,1041.82
12788,1041.82
12788,1041.82
12788,1041.82
12788,1041.82
12788,1041.82
12788,1041.82
12791,789.647
12791,789.647
12791,789.647
12791,789.647
12791,789.647
12791,789.647
12791,789.647
12792,777.468
12792,777.469
12792,777.469
12792,777.469
12792,777.469
12792,777.469
12792,777.469
12795,715.754
12795,715.754
12795,715.755
12795,715.755
12795,715.755
12796,3625.76
12796,3625.76
12796,3625.76
12796,3625.76
12796,3625.76
12796,3625.76
12796,3625.76
12797,3550.87
12797,3550.87
12797,3550.87
12797,3550.87
12797,3550.87
12797,3550.87
12797,3550.87
12806,1091.36
12806,1091.36
12806,1091.36
12806,1091.36
12806,1091.36
12806,1091.36
12806,1091.36
12806,1091.36
12806,1091.36
12806,1091.36
12806,1091.36
12806,1091.36
12806,1091.36
12806,1091.36
12806,1091.36
12806,1091.36
12806,1091.36
12806,1091.36
12806,1091.36
12806,1091.36
12806,1091.36
12806,1091.36
12806,1091.36
12806,1091.36
12806,1091.36
12806,1091.36
12806,1091.36
12806,1091.36
12806,1091.36
12806,1091.36
12806,1091.36
12806,1091.36
12806,1091.36
12806,1091.36
12806,1091.36
12806,1091.36
12806,1091.36
12808,31.4283
12808,31.4284
12808,31.4285
12808,31.4285
12808,31.4286
12808,31.4287
12808,31.4288
12808,31.4288
12808,31.4288
12809,2692.94
12809,2692.94
12809,2692.94
12809,2692.94
12809,2692.94
12809,2692.94
12809,2692.94
12811,1693.14
12811,1693.14
12811,1693.14
12811,1693.14
12811,1693.14
12811,1693.14
12811,1693.14
12811,1693.14
12811,1693.14
12811,1693.14
12811,1693.14
12811,1693.14
12811,1693.14
12811,1693.14
12811,1693.14
12811,1693.14
12811,1693.14
12811,1693.14
12811,1693.14
12811,1693.14
12811,1693.14
12811,1693.14
12811,1693.14
12811,1693.14
12811,1693.14
12811,1693.14
12814,20.4257
12814,20.4258
12814,20.4258
12814,20.4259
12814,20.4259
12814,20.426
12814,20.426
12814,20.426
12815,3170.38
12815,3170.38
12815,3170.38
12815,3170.38
12815,3170.38
12815,3170.38
12815,3170.38
12818,5083.25
12818,5083.25
12818,5083.25
12818,5083.25
12818,5083.25
12818,5083.25
12818,5083.25
12824,217.319
12824,217.319
12824,217.319
12824,217.319
12824,217.319
12824,217.319
12824,217.319
12834,241.612
12834,241.612
12834,241.612
12834,241.612
12834,241.612
12834,241.612
12834,241.612
12835,1267.15
12835,1267.15
12835,1267.15
12835,1267.15
12835,1267.15
12835,1267.15
12835,1267.15
12835,1267.15
12835,1267.15
12835,1267.15
12835,1267.15
12845,2486.5
12845,2486.5
12845,2486.5
12845,2486.5
12845,2486.5
12845,2486.5
12845,2486.5
12845,2486.5
12845,2486.5
12845,2486.5
12845,2486.5
12845,2486.5
12845,2486.5
12845,2486.5
12845,2486.5
12845,2486.5
12845,2486.5
12845,2486.5
12845,2486.5
12845,2486.5
12845,2486.5
12848,330.472
12848,330.472
12848,330.473
12848,330.473
12848,330.473
12848,330.473
12848,330.473
12848,330.473
12848,330.473
12848,330.473
12848,330.473
12848,330.474
12848,330.474
12848,330.474
12848,330.474
12848,330.475
12848,330.475
12848,330.475
12848,330.475
12848,330.475
12848,330.476
12848,330.476
12848,330.476
12850,307.771
12850,307.771
12850,307.771
12850,307.771
12850,307.771
12850,307.771
12850,307.771
12850,307.771
12850,307.772
12850,307.772
12850,307.772
12851,1647.95
12851,1647.95
12851,1647.95
12851,1647.95
12854,4820.55
12854,4820.55
12854,4820.55
12854,4820.55
12854,4820.55
12854,4820.55
12854,4820.55
12855,1029.04
12855,1029.04
12855,1029.04
12855,1029.04
12855,1029.04
12855,1029.05
12855,1029.05
12856,38.9101
12856,38.9103
12856,38.9105
12856,38.9106
12861,264.015
12861,264.015
12861,264.015
12861,264.015
12861,264.015
12861,264.015
12861,264.015
12861,264.015
12864,2009.17
12864,2009.17
12864,2009.17
12864,2009.17
12864,2009.17
12864,2009.17
12864,2009.17
12868,674.671
12868,674.671
12868,674.671
12868,674.671
12868,674.672
12868,674.672
12868,674.672
12868,674.672
12868,674.672
12868,674.672
12868,674.672
12868,674.672
12868,674.673
12868,674.673
12868,674.673
12868,674.673
12871,368.973
12871,368.973
12871,368.974
12871,368.974
12871,368.974
12871,368.974
12872,3621.58
12872,3621.58
12872,3621.58
12872,3621.58
12872,3621.58
12873,2629.6
12873,2629.6
12873,2629.6
12873,2629.6
12873,2629.6
12873,2629.6
12873,2629.6
12874,611.591
12874,611.592
12874,611.592
12874,611.592
12874,611.592
12875,3393.72
12875,3393.73
12875,3393.73
12875,3393.73
12875,3393.73
12877,2613.55
12877,2613.55
12877,2613.55
12877,2613.55
12877,2613.55
12877,2613.55
12877,2613.55
12877,2613.55
12880,3500.93
12880,3500.93
12880,3500.93
12880,3500.93
12880,3500.93
12880,3500.93
12880,3500.93
12880,3500.93
12882,2377.95
12882,2377.95
12882,2377.95
12882,2377.95
12882,2377.95
12882,2377.95
12882,2377.95
12882,2377.95
12884,1140.83
12884,1140.83
12884,1140.83
12884,1140.83
12884,1140.83
12884,1140.83
12884,1140.83
12884,1140.83
12884,1140.83
12884,1140.83
12886,1289.91
12886,1289.91
12886,1289.91
12886,1289.91
12886,1289.91
12886,1289.91
12889,503.901
12889,503.901
12889,503.901
12889,503.902
12889,503.902
12889,503.902
12889,503.902
12890,222.397
12890,222.397
12890,222.397
12890,222.397
12890,222.397
12890,222.397
12891,7616.19
12891,7616.19
12891,7616.19
12891,7616.19
12891,7616.19
12891,7616.19
12891,7616.19
12891,7616.19
12891,7616.19
12893,1206.57
12893,1206.57
12893,1206.57
12893,1206.57
12893,1206.57
12893,1206.57
12893,1206.57
12893,1206.57
12893,1206.57
12893,1206.57
12894,2118.21
12894,2118.21
12894,2118.21
12894,2118.21
12894,2118.21
12894,2118.21
12894,2118.21
12897,622.776
12897,622.776
12897,622.776
12897,622.776
12897,622.776
12897,622.776
12897,622.776
12900,853.55
12900,853.55
12900,853.55
12900,853.55
12900,853.55
12900,853.55
12900,853.55
12900,853.55
12902,3404.36
12902,3404.36
12902,3404.36
12902,3404.36
12902,3404.36
12902,3404.36
12902,3404.36
12903,2886.85
12903,2886.85
12903,2886.85
12903,2886.85
12903,2886.85
12908,2619.48
12908,2619.48
12908,2619.48
12908,2619.48
12908,2619.48
12908,2619.48
12909,1065.41
12909,1065.41
12909,1065.41
12909,1065.41
12909,1065.41
12911,4572.4
12911,4572.4
12911,4572.41
12911,4572.41
12911,4572.41
12911,4572.41
12911,4572.41
12912,1204.43
12912,1204.43
12912,1204.43
12912,1204.43
12912,1204.43
12912,1204.43
12912,1204.43
12913,585.814
12913,585.814
12913,585.815
12913,585.815
12914,1497.86
12914,1497.86
12914,1497.86
12914,1497.86
12914,1497.86
12914,1497.86
12915,1884.9
12915,1884.9
12915,1884.9
12915,1884.9
12915,1884.9
12915,1884.9
12915,1884.9
12919,519.623
12919,519.623
12919,519.623
12919,519.624
12919,519.624
12921,2258.04
12921,2258.04
12921,2258.04
12921,2258.04
12921,2258.04
12921,2258.04
12921,2258.04
12923,4273.43
12923,4273.43
12923,4273.43
12923,4273.43
12923,4273.43
12923,4273.43
12923,4273.43
12923,4273.43
12924,4597.58
12924,4597.58
12924,4597.58
12924,4597.58
12924,4597.58
12924,4597.58
12926,5685.32
12926,5685.32
12926,5685.32
12926,5685.32
12926,5685.32
12933,2541.59
12933,2541.59
12933,2541.59
12933,2541.59
12933,2541.59
12933,2541.59
12933,2541.59
12941,1580.2
12941,1580.2
12941,1580.2
12941,1580.2
12941,1580.2
12941,1580.2
12941,1580.2
12941,1580.2
12941,1580.2
12943,2269.19
12943,2269.19
12943,2269.19
12943,2269.19
12943,2269.19
12943,2269.19
12943,2269.19
12943,2269.19
12945,4259.72
12945,4259.72
12945,4259.72
12945,4259.72
12945,4259.72
12945,4259.72
12945,4259.72
12945,4259.72
12945,4259.72
12945,4259.72
12945,4259.72
12945,4259.72
12945,4259.72
12945,4259.72
12945,4259.72
12945,4259.72
12945,4259.72
12945,4259.72
12945,4259.72
12945,4259.72
12945,4259.72
12945,4259.72
12945,4259.72
12945,4259.72
12945,4259.72
12945,4259.72
12945,4259.72
12945,4259.72
12945,4259.72
12945,4259.72
12945,4259.72
12945,4259.72
12945,4259.72
12945,4259.72
12945,4259.72
12945,4259.72
12945,4259.72
12945,4259.72
12945,4259.72
12945,4259.72
12945,4259.72
12945,4259.72
12945,4259.72
12945,4259.72
12945,4259.72
12945,4259.72
12945,4259.72
12945,4259.72
12945,4259.72
12945,4259.72
12945,4259.72
12945,4259.72
12945,4259.72
12945,4259.72
12945,4259.72
12945,4259.72
12945,4259.72
12945,4259.72
12945,4259.72
12946,1729.58
12946,1729.58
12946,1729.58
12946,1729.58
12946,1729.58
12946,1729.58
12947,3069.74
12947,3069.74
12947,3069.74
12947,3069.74
12947,3069.74
12947,3069.74
12947,3069.74
12947,3069.74
12947,3069.74
12947,3069.74
12947,3069.74
12947,3069.74
12954,297.313
12954,297.314
12954,297.314
12954,297.314
12954,297.314
12954,297.314
12954,297.314
12954,297.314
12955,267.765
12955,267.765
12955,267.765
12955,267.765
12955,267.766
12955,267.766
12955,267.766
12955,267.766
12956,1841.83
12956,1841.83
12956,1841.83
12956,1841.83
12959,577.844
12959,577.844
12959,577.844
12959,577.844
12959,577.844
12959,577.844
12959,577.844
12961,2202.66
12961,2202.66
12961,2202.66
12961,2202.66
12961,2202.66
12961,2202.66
12964,2092.76
12964,2092.76
12964,2092.76
12964,2092.76
12964,2092.76
12967,203.479
12967,203.479
12967,203.479
12967,203.479
12967,203.479
12967,203.479
12967,203.479
12967,203.479
12969,1716.63
12969,1716.63
12969,1716.63
12969,1716.63
12969,1716.63
12972,1156.39
12972,1156.39
12972,1156.39
12972,1156.39
12973,3137.22
12973,3137.22
12973,3137.22
12973,3137.22
12973,3137.22
12973,3137.22
12973,3137.22
12977,2288.23
12977,2288.23
12977,2288.23
12977,2288.23
12977,2288.23
12977,2288.23
12977,2288.23
12977,2288.23
12977,2288.23
12980,363.354
12980,363.355
12980,363.355
12980,363.355
12980,363.355
12980,363.355
12980,363.355
12980,363.355
12982,398.102
12982,398.102
12982,398.102
12982,398.103
12982,398.103
12985,2910.33
12985,2910.33
12985,2910.33
12985,2910.33
12985,2910.33
12985,2910.33
12985,2910.33
12985,2910.33
12985,2910.33
12985,2910.33
12985,2910.33
12985,2910.33
12985,2910.33
12985,2910.33
12985,2910.33
12987,2827.02
12987,2827.02
12987,2827.02
12987,2827.02
12987,2827.02
12987,2827.02
12989,101.898
12989,101.898
12989,101.898
12989,101.898
12989,101.898
12989,101.898
12989,101.898
12989,101.898
12992,786.845
12992,786.845
12992,786.846
12992,786.846
12992,786.846
12992,786.846
12993,1379.89
12993,1379.89
12993,1379.89
12993,1379.89
12993,1379.89
12993,1379.89
12993,1379.89
12996,2289.42
12996,2289.42
12996,2289.42
12996,2289.42
12997,249.432
12997,249.432
12997,249.432
12997,249.432
12997,249.432
13009,983.074
13009,983.074
13009,983.074
13009,983.074
13009,983.075
13009,983.075
13009,983.075
13010,270.915
13010,270.916
13010,270.916
13010,270.916
13010,270.916
13010,270.916
13010,270.916
13011,3524.29
13011,3524.29
13011,3524.29
13011,3524.29
13011,3524.29
13011,3524.29
13011,3524.29
13014,2309.67
13014,2309.67
13014,2309.67
13014,2309.67
13014,2309.67
13014,2309.67
13014,2309.67
13014,2309.67
13014,2309.67
13015,413.958
13015,413.958
13015,413.958
13015,413.958
13015,413.958
13015,413.958
13025,22.5998
13025,22.5999
13025,22.6001
13025,22.6002
13025,22.6002
13025,22.6002
13026,328.286
13026,328.286
13026,328.286
13026,328.286
13026,328.286
13026,328.286
13026,328.286
13028,805.757
13028,805.757
13028,805.758
13028,805.758
13028,805.758
13029,180.088
13029,180.088
13029,180.088
13029,180.088
13029,180.088
13029,180.088
13030,1423.27
13030,1423.27
13030,1423.27
13030,1423.27
13030,1423.27
13030,1423.27
13030,1423.27
13030,1423.27
13034,2882.16
13034,2882.16
13034,2882.16
13034,2882.16
13034,2882.16
13034,2882.16
13034,2882.16
13034,2882.16
13034,2882.16
13034,2882.16
13034,2882.16
13034,2882.16
13034,2882.16
13034,2882.16
13034,2882.16
13034,2882.16
13034,2882.16
13036,505.185
13036,505.185
13036,505.185
13036,505.186
13036,505.186
13036,505.186
13036,505.186
13036,505.186
13042,2325.2
13042,2325.2
13042,2325.2
13042,2325.2
13042,2325.2
13046,82.5991
13046,82.5992
13046,82.5994
13046,82.5995
13046,82.5995
13046,82.5995
13046,82.5995
13048,2523.75
13048,2523.75
13048,2523.75
13048,2523.75
13048,2523.75
13049,1374.75
13049,1374.75
13049,1374.75
13049,1374.75
13050,1307.7
13050,1307.7
13050,1307.7
13050,1307.7
13050,1307.7
13050,1307.7
13054,195.933
13054,195.933
13054,195.933
13054,195.934
13054,195.934
13054,195.934
13054,195.934
13056,3551.21
13056,3551.21
13056,3551.21
13056,3551.21
13056,3551.21
13056,3551.21
13056,3551.21
13061,6602.96
13061,6602.96
13061,6602.96
13061,6602.96
13064,177.994
13064,177.994
13064,177.994
13064,177.995
13064,177.995
13064,177.995
13065,1275.89
13065,1275.89
13065,1275.89
13065,1275.89
13065,1275.89
13065,1275.89
13066,1450.18
13066,1450.18
13066,1450.18
13066,1450.18
